"127","5","98798648","15","2016-04-06 09:28:27","DBV - SKY","128 126 125 121"
"128","5","98319148","16","2016-04-06 12:52:25","DBV - HHD","106"
"129","5","12701157","16","2016-04-06 14:52:26","DBV - HHD","106,440,108,502,107"
"130","5","9190430","14","2016-04-06 18:32:36","DBV - CSH","105, 120,521, 112,202"
"131","5","80170848","14","2016-04-06 19:04:02","DBV - CSH","108,106,202,107,702"
"132","5","85081412","16","2016-04-06 20:36:22","DBV - CSH","106,108,207,302,205,202"
"133","5","85081412","16","2016-04-06 20:36:25","DBV - CSH","106,108,207,302,205,202"
"134","5","99211179","14","2016-04-07 05:28:55","DBV - CSH","106,107,108,112,100"
"135","5","52661949","15","2016-04-07 08:01:31","DBV - CSH","441,442,443,445,446"
"136","5","52661949","15","2016-04-07 08:01:35","DBV - CSH","441,442,443,445,446"
"137","5","57660813","15","2016-04-07 08:16:15","DBV - SKY","106,107,108"
"138","5","57660813","16","2016-04-07 08:17:10","DBV - SKY","106,107,108"
"139","5","85668267","15","2016-04-07 09:07:43","DBV - HLC","106 202"
"140","5","85668267","15","2016-04-07 09:07:45","DBV - HLC","106 202"
"141","5","52894755","15","2016-04-07 11:15:35","DBV - CSH","153,116,305,448,606"
"142","5","1362938","16","2016-04-07 15:27:38","DBV - CSH","106"
"143","5","51486645","15","2016-04-07 15:51:57","DBV - CHD","100,105,110,115"
"144","10","5560826","44","2016-04-07 18:09:18",NULL,"8688895"
"145","5","93904431","16","2016-04-07 18:20:33","DBV - HLC","606,602,107,106,311"
"146","5","63273007","16","2016-04-07 18:20:56","DBV - SKY","106,108,112,105,110"
"147","5","79095378","16","2016-04-07 20:33:46","DBV - CSH","105,106,107,108,112"
"148","5","98751142","16","2016-04-07 20:43:27","DBV - HHD","106 108 510 511 513 514 702"
"149","5","80170848","15","2016-04-07 20:55:22","DBV - CSH","106,108,107,702,202"
"150","5","83665612","15","2016-04-07 22:20:34","DBV - SKY","106,108,107,521,001"
"151","5","59661710","16","2016-04-08 07:30:25","DBV - CSH","100 105 106 107 108"
"152","5","61402517","16","2016-04-08 09:43:48","DBV - SKY","108 101 106 107 109"
"153","5","94349362","15","2016-04-08 11:05:47","DBV - CHD","100,107,210,310,313"
"154","10","71699649","44","2016-04-08 15:26:58",NULL,"8693110"
"155","5","82082777","16","2016-04-08 18:06:32","DBV - HLC","110,109,108,107,106"
"156","5","82082777","16","2016-04-08 18:06:34","DBV - HLC","110,109,108,107,106"
"157","5","82082777","16","2016-04-08 18:06:35","DBV - HLC","110,109,108,107,106"
"158","10","89105894","44","2016-04-08 20:18:33",NULL,"8703562"
"159","5","80170848","15","2016-04-08 20:53:59","DBV - CSH","100 900"
"160","5","76115179","14","2016-04-09 09:40:58","DBV - CSH","108, 106,107,510,511"
"161","5","76115179","14","2016-04-09 09:41:00","DBV - CSH","108, 106,107,510,511"
"162","10","83537365","44","2016-04-09 10:37:51",NULL,"8707252"
"163","5","86206125","16","2016-04-09 12:52:32","DBV - CSH","605,513"
"164","5","6567572","15","2016-04-09 20:40:47","DBV - CSH","606,609,602,703,709,108"
"165","5","6456446","14","2016-04-10 11:35:26","DBV - TCN","510,511,512,513,514,515"
"166","5","60853413","14","2016-04-10 11:36:36","DBV - CSH","105,106,108,109,112"
"167","5","20033361","14","2016-04-10 13:02:28","DBV - SKY","108,306, 106,112,310,320,202,"
"168","5","6567572","14","2016-04-10 13:38:14","DBV - CSH","702,609,202,606"
"169","5","6567572","14","2016-04-10 13:38:16","DBV - CSH","702,609,202,606"
"170","5","6567572","16","2016-04-11 07:56:09","DBV - CSH","609,108, 110, 106,702"
"171","5","76204130","16","2016-04-11 09:40:11","DBV - CSH","106, 107, 108, 302, 404"
"172","5","85605186","16","2016-04-11 14:27:16","DBV - HLC","106,107,108,109"
"173","5","85605186","16","2016-04-11 14:27:18","DBV - HLC","106,107,108,109"
"174","5","75436501","16","2016-04-11 15:09:55","DBV - WHI","106,108,112,110,115"
"175","8","10991685","31","2016-04-16 19:40:46","NOTAS FALSAS","8746413"
"176","8","10991685","31","2016-04-16 19:40:49","NOTAS FALSAS","8746413"
"177","9","7504889","40","2016-04-16 19:58:23","SERVICIO FALLA DESPUÉS DE LA VISITA","198129757"
"178","9","7618200","40","2016-04-16 20:08:28","SERVICIO FALLA DESPUÉS DE LA VISITA","198263255"
"179","5","96403845","16","2016-04-17 06:42:52","DBV - CSH","106"
"180","8","56276264","31","2016-04-17 08:53:23","NOTAS FALSAS","8775941"
"181","10","62694815","44","2016-04-17 09:57:34",NULL,"8806012"
"182","9","7843022","40","2016-04-17 09:58:41","SERVICIO FALLA DESPUÉS DE LA VISITA","198484523"
"183","9","14041487","38","2016-04-17 10:20:23","SERVICIO FALLA DESPUÉS DE LA VISITA","8797293"
"184","8","6510234","31","2016-04-17 10:27:57","TÉCNICO NO ASISTE","8773481"
"185","8","75284232","31","2016-04-17 10:33:04","NOTAS FALSAS","8787148"
"186","8","83975136","31","2016-04-17 10:40:33","NOTAS FALSAS","8784155"
"187","8","83975136","31","2016-04-17 10:40:36","NOTAS FALSAS","8784155"
"188","8","40636342","31","2016-04-17 10:42:29","TÉCNICO NO ASISTE","8747568"
"189","9","85809796","38","2016-04-17 10:42:48","SERVICIO FALLA DESPUÉS DE LA VISITA","8802486"
"190","8","72646508","31","2016-04-17 10:47:23","TÉCNICO NO ASISTE","8798261"
"191","9","7266794","40","2016-04-17 10:55:10","INCONFORMIDAD POR ESTÉTICA DEL TRABAJO","197943979"
"192","8","86826104","34","2016-04-17 10:57:00","INCUMPLIMIENTO FRANJA","197743600"
"193","9","65229239","38","2016-04-17 11:15:00","SERVICIO FALLA DESPUÉS DE LA VISITA","8776049"
"194","5","93385516","14","2016-04-17 11:15:54","DBV - CSH","106, 107, 108, 510, 511"
"195","9","52144516","38","2016-04-17 11:24:53","SERVICIO FALLA DESPUÉS DE LA VISITA","8789376"
"196","8","6763064","31","2016-04-17 11:57:40","TÉCNICO NO ASISTE","8784983"
"197","8","11249034","31","2016-04-17 12:36:28","INCUMPLIMIENTO FRANJA","8781647"
"198","9","7655699","40","2016-04-17 12:38:54","INCONFORMIDAD POR ESTÉTICA DEL TRABAJO","198300430"
"199","9","7650641","40","2016-04-17 12:58:06","INCONFORMIDAD POR ESTÉTICA DEL TRABAJO","8807546"
"200","8","7330010","31","2016-04-17 13:05:18","TÉCNICO NO ASISTE","8787850"
"201","8","7330010","31","2016-04-17 13:05:20","TÉCNICO NO ASISTE","8787850"
"202","8","69226496","31","2016-04-17 13:17:02","TÉCNICO NO ASISTE","8802932"
"203","8","6239933","31","2016-04-17 13:19:11","TÉCNICO NO ASISTE","8803785"
"204","8","4150280","31","2016-04-17 13:23:49","TÉCNICO NO ASISTE","8778053"
"205","8","61647137","31","2016-04-17 13:24:08","NOTAS FALSAS","8751489"
"206","8","76306380","31","2016-04-17 13:30:00","INCUMPLIMIENTO FRANJA","8795484"
"207","8","47306469","31","2016-04-17 13:52:30","TÉCNICO NO ASISTE","8782451"
"208","8","47306469","31","2016-04-17 13:52:31","TÉCNICO NO ASISTE","8782451"
"209","8","11091238","31","2016-04-17 14:12:41","TÉCNICO NO ASISTE","8785208"
"210","9","14293880","38","2016-04-17 14:23:21","EL SERVICIO NO SE ENTREGO FUNCIONANDO","8805413"
"211","8","81888380","31","2016-04-17 14:32:06","NOTAS FALSAS","8790692"
"212","8","8629982","31","2016-04-17 14:45:30","INCUMPLIMIENTO FRANJA","8805568"
"213","8","76051572","31","2016-04-17 14:45:41","INCUMPLIMIENTO FRANJA","8722589"
"214","8","76051572","31","2016-04-17 14:45:44","INCUMPLIMIENTO FRANJA","8722589"
"215","8","53250072","31","2016-04-17 14:46:44","TÉCNICO NO ASISTE","8794047"
"216","8","53250072","31","2016-04-17 14:46:45","TÉCNICO NO ASISTE","8794047"
"217","8","53250072","31","2016-04-17 14:46:47","TÉCNICO NO ASISTE","8794047"
"218","8","53250072","31","2016-04-17 14:46:47","TÉCNICO NO ASISTE","8794047"
"219","8","53250072","31","2016-04-17 14:46:48","TÉCNICO NO ASISTE","8794047"
"220","8","53250072","31","2016-04-17 14:46:48","TÉCNICO NO ASISTE","8794047"
"221","8","62067855","31","2016-04-17 14:49:29","NOTAS FALSAS","8777799"
"222","8","83975136","31","2016-04-17 14:52:52","NOTAS FALSAS","8784155"
"223","9","8002016","40","2016-04-17 14:55:33","SERVICIO FALLA DESPUÉS DE LA VISITA","198658862"
"224","9","8002016","40","2016-04-17 14:55:47","SERVICIO FALLA DESPUÉS DE LA VISITA","198658862"
"225","9","20281697","38","2016-04-17 15:02:36","SERVICIO FALLA DESPUÉS DE LA VISITA","8800311"
"226","5","7189516","16","2016-04-17 15:28:16","DBV - WHI","106, 108, 111, 115, 120"
"227","8","95629473","31","2016-04-17 16:00:26","NOTAS FALSAS","8713072"
"228","8","95629473","31","2016-04-17 16:00:28","NOTAS FALSAS","8713072"
"229","8","26654996","31","2016-04-17 16:13:45","INCUMPLIMIENTO FRANJA","8805436"
"230","9","86280641","39","2016-04-17 16:18:26","SERVICIO FALLA DESPUÉS DE LA VISITA","197923056"
"231","8","80484900","31","2016-04-17 17:01:32","INCUMPLIMIENTO FRANJA","8807009"
"232","8","26426106","31","2016-04-17 17:38:43","TÉCNICO NO ASISTE","8790429"
"233","8","61553616","31","2016-04-17 17:40:46","TÉCNICO NO ASISTE","8804658"
"234","8","77943587","31","2016-04-17 17:42:13","TÉCNICO NO ASISTE","8801106"
"235","8","79935656","33","2016-04-17 17:52:28","TÉCNICO NO ASISTE","197244342"
"236","10","76649516","44","2016-04-17 18:27:15",NULL,"8809859"
"237","8","71616635","31","2016-04-17 18:55:20","TÉCNICO NO ASISTE","8797685"
"238","8","51363158","31","2016-04-17 19:43:31","NOTAS FALSAS","8805882"
"239","8","51363158","31","2016-04-17 19:43:33","NOTAS FALSAS","8805882"
"240","9","11826377","38","2016-04-17 20:33:39","EL SERVICIO NO SE ENTREGO FUNCIONANDO","8777856"
"241","8","97854400","31","2016-04-17 20:36:41","NOTAS FALSAS","008780216"
"242","9","5536222","38","2016-04-17 23:11:23","SERVICIO FALLA DESPUÉS DE LA VISITA","8734334"
"243","9","86388865","39","2016-04-18 06:10:28","SERVICIO FALLA DESPUÉS DE LA VISITA","198414460"
"244","8","50891365","31","2016-04-18 07:32:51","TÉCNICO NO ASISTE","8735168"
"245","9","7925845","40","2016-04-18 08:04:55","EL SERVICIO NO SE ENTREGO FUNCIONANDO","98590698"
"246","8","49715758","31","2016-04-18 08:06:01","TÉCNICO NO ASISTE","008775917"
"247","8","30798250","31","2016-04-18 08:16:17","TÉCNICO NO ASISTE","8795714"
"248","9","7551872","40","2016-04-18 08:27:01","SERVICIO FALLA DESPUÉS DE LA VISITA","198182206"
"249","5","6567572","15","2016-04-18 09:05:22","DBV - CSH","32,45,50"
"250","5","6567572","15","2016-04-18 09:05:24","DBV - CSH","32,45,50"
"251","9","25320326","38","2016-04-18 09:05:43","SERVICIO FALLA DESPUÉS DE LA VISITA","8731695"
"252","9","85438869","39","2016-04-18 09:11:21","EL SERVICIO NO SE ENTREGO FUNCIONANDO","197735793"
"253","8","98027535","32","2016-04-18 09:13:11","INCUMPLIMIENTO FRANJA","198235769"
"254","5","11413663","16","2016-04-18 09:26:04","DBV - HLC","506, 507, 508"
"255","8","7773104","33","2016-04-18 09:44:58","TÉCNICO NO ASISTE","198407936"
"256","8","7773104","33","2016-04-18 09:45:00","TÉCNICO NO ASISTE","198407936"
"257","8","61032819","31","2016-04-18 09:45:49","NOTAS FALSAS","8799930"
"258","8","86827698","31","2016-04-18 09:56:51","INCUMPLIMIENTO FRANJA","8788721"
"259","8","7523079","33","2016-04-18 09:57:45","TÉCNICO NO ASISTE","198148459"
"260","8","81993180","31","2016-04-18 10:09:32","TÉCNICO NO ASISTE","8755934"
"261","8","80484900","31","2016-04-18 10:09:32","INCUMPLIMIENTO FRANJA","8807009"
"262","8","81993180","31","2016-04-18 10:09:33","TÉCNICO NO ASISTE","8755934"
"263","8","81993180","31","2016-04-18 10:09:34","TÉCNICO NO ASISTE","8755934"
"264","8","80484900","31","2016-04-18 10:09:37","INCUMPLIMIENTO FRANJA","8807009"
"265","8","80484900","31","2016-04-18 10:09:39","INCUMPLIMIENTO FRANJA","8807009"
"266","8","80484900","31","2016-04-18 10:09:39","INCUMPLIMIENTO FRANJA","8807009"
"267","8","91045468","31","2016-04-18 10:10:16","TÉCNICO NO ASISTE","8809385"
"268","8","76348937","31","2016-04-18 10:11:55","INCUMPLIMIENTO FRANJA","8722346"
"269","9","85545028","38","2016-04-18 10:23:11","EL SERVICIO NO SE ENTREGO FUNCIONANDO","8806825"
"270","8","61994398","31","2016-04-18 10:31:57","NOTAS FALSAS","8798633"
"271","8","89113518","31","2016-04-18 10:34:51","TÉCNICO NO ASISTE","8806445"
"272","8","64895501","31","2016-04-18 10:49:51","NOTAS FALSAS","8799082"
"273","8","88521299","33","2016-04-18 11:16:07","INCUMPLIMIENTO FRANJA","198664810"
"274","9","35426691","38","2016-04-18 11:16:23","EL SERVICIO NO SE ENTREGO FUNCIONANDO","8787129"
"275","8","97591002","31","2016-04-18 11:29:31","TÉCNICO NO ASISTE","8807024"
"276","8","96315767","31","2016-04-18 11:36:50","TÉCNICO NO ASISTE","8805864"
"277","8","96315767","31","2016-04-18 11:36:52","TÉCNICO NO ASISTE","8805864"
"278","8","25223629","35","2016-04-18 11:52:04","TÉCNICO NO ASISTE","198637292"
"279","8","22411540","34","2016-04-18 11:52:07","TÉCNICO NO ASISTE","198692149"
"280","9","6140214","39","2016-04-18 12:49:44","INCONFORMIDAD POR ESTÉTICA DEL TRABAJO","197957764"
"281","9","87208773","39","2016-04-18 13:03:13","EL SERVICIO NO SE ENTREGO FUNCIONANDO","198596906"
"282","9","87208773","39","2016-04-18 13:03:15","EL SERVICIO NO SE ENTREGO FUNCIONANDO","198596906"
"283","9","87208773","39","2016-04-18 13:03:16","EL SERVICIO NO SE ENTREGO FUNCIONANDO","198596906"
"284","9","87208773","39","2016-04-18 13:03:16","EL SERVICIO NO SE ENTREGO FUNCIONANDO","198596906"
"285","9","56869324","40","2016-04-18 13:05:49","INCONFORMIDAD POR ESTÉTICA DEL TRABAJO","198748143"
"286","9","56869324","40","2016-04-18 13:05:53","INCONFORMIDAD POR ESTÉTICA DEL TRABAJO","198748143"
"287","8","5820436","31","2016-04-18 13:06:34","TÉCNICO NO ASISTE","8807356"
"288","8","89945745","31","2016-04-18 13:07:29","INCUMPLIMIENTO FRANJA","8816197"
"289","8","5536222","31","2016-04-18 13:18:10","INCUMPLIMIENTO FRANJA","8810780"
"290","8","5536222","31","2016-04-18 13:18:14","TÉCNICO NO ASISTE","8810780"
"291","8","5536222","31","2016-04-18 13:18:15","TÉCNICO NO ASISTE","8810780"
"292","8","19269828","33","2016-04-18 13:18:31","INCUMPLIMIENTO FRANJA","197567024"
"293","8","17559592","31","2016-04-18 13:19:34","INCUMPLIMIENTO FRANJA","8786631"
"294","8","6567879","37","2016-04-18 13:20:16","TÉCNICO NO ASISTE","198351675"
"295","8","75527861","31","2016-04-18 13:22:17","TÉCNICO NO ASISTE","8790584"
"296","8","75527861","31","2016-04-18 13:22:18","TÉCNICO NO ASISTE","8790584"
"297","8","65033680","31","2016-04-18 13:27:05","TÉCNICO NO ASISTE","8799901"
"298","5","7697857","16","2016-04-18 13:28:08","DBV - HLC","106"
"299","8","6335756","31","2016-04-18 13:31:04","NOTAS FALSAS","8773572"
"300","8","16232415","31","2016-04-18 13:31:58","INCUMPLIMIENTO REITERATIVO","8798278"
"301","8","82867755","31","2016-04-18 13:34:17","TÉCNICO NO ASISTE","8766970"
"302","9","95442927","39","2016-04-18 13:35:32","EL SERVICIO NO SE ENTREGO FUNCIONANDO","198505352"
"303","8","85843407","37","2016-04-18 13:45:57","TÉCNICO NO ASISTE","198362457"
"304","8","57832388","31","2016-04-18 13:52:31","TÉCNICO NO ASISTE","8799220"
"305","8","86822616","31","2016-04-18 13:56:35","TÉCNICO NO ASISTE","8806876"
"306","8","32471500","31","2016-04-18 13:58:32","TÉCNICO NO ASISTE","8780405"
"307","9","54244488","38","2016-04-18 14:05:58","SERVICIO FALLA DESPUÉS DE LA VISITA","8782658"
"308","8","38152765","31","2016-04-18 14:17:29","TÉCNICO NO ASISTE","8724746"
"309","8","6628721","33","2016-04-18 14:20:24","INCUMPLIMIENTO REITERATIVO","197685381"
"310","8","17812488","31","2016-04-18 14:22:44","INCUMPLIMIENTO FRANJA","8785521"
"311","8","16232415","31","2016-04-18 14:23:40","INCUMPLIMIENTO REITERATIVO","8798278"
"312","10","33306499","44","2016-04-18 14:29:07",NULL,"8818984"
"313","8","69087245","31","2016-04-18 14:36:39","TÉCNICO NO ASISTE","8802788"
"314","8","95655494","31","2016-04-18 14:43:15","TÉCNICO NO ASISTE","8749349"
"315","8","28041952","31","2016-04-18 14:45:23","TÉCNICO NO ASISTE","8779570"
"316","5","29240942","16","2016-04-18 14:47:31","DBV - SKY","106,108,105,107,112"
"317","8","7668080","33","2016-04-18 14:52:56","TÉCNICO NO ASISTE","198310945"
"318","9","91165886","38","2016-04-18 14:55:31","EL SERVICIO NO SE ENTREGO FUNCIONANDO","8780236"
"319","8","76348937","31","2016-04-18 15:04:15","TÉCNICO NO ASISTE","8722346"
